# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_truncation	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_truncation	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_exon_loss_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_rare_amino_acid_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_start_retained_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
TANGO2	ENSG00000183597	ENST00000484373	retained_intron	4	13	0	372	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	177	0	0	2	2	13	0	0	0	0	0	0	13
TANGO2	ENSG00000183597	ENST00000485715	processed_transcript	4	16	0	586	0	0	0	0	0	0	0	0	0	109	0	0	0	363	0	121	0	0	2	2	16	0	0	0	0	0	0	13
TANGO2	ENSG00000183597	ENST00000490121	processed_transcript	1	2	0	417	0	0	0	0	0	0	0	0	0	217	0	0	0	18	0	24	0	0	0	1	2	0	0	0	0	0	0	161
TANGO2	ENSG00000183597	ENST00000490583	processed_transcript	2	9	0	409	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	153	0	0	0	2	9	0	0	0	0	0	0	87
TBC1D10A	ENSG00000099992	ENST00000215790	protein_coding	16	159	234	653	0	23	8	0	52	2	0	2	0	296	0	9	0	307	230	0	0	0	0	1	35	0	0	6	0	0	127	0
TBC1D10A	ENSG00000099992	ENST00000393906	protein_coding	7	51	59	594	0	0	2	0	10	0	0	1	0	385	0	5	0	216	58	0	0	0	0	1	23	0	0	1	0	0	31	0
TBC1D10A	ENSG00000099992	ENST00000403362	protein_coding	14	125	193	584	0	23	2	0	10	2	0	2	0	290	0	8	0	285	189	0	0	0	0	1	31	0	0	5	0	0	98	0
TBC1D10A	ENSG00000099992	ENST00000403477	protein_coding	16	152	237	647	0	23	0	0	12	2	0	2	0	294	0	9	0	303	233	0	0	0	0	1	33	0	0	6	0	0	128	40
TBC1D10A	ENSG00000099992	ENST00000433426	nonsense_mediated_decay	1	31	0	1026	0	146	0	0	0	0	0	0	0	290	0	0	0	285	0	337	0	0	0	1	31	0	0	0	0	0	0	0
TBC1D10A	ENSG00000099992	ENST00000437122	nonsense_mediated_decay	1	26	0	963	0	106	6	0	35	0	0	0	0	349	0	0	0	254	0	223	0	0	0	1	20	0	0	0	0	0	0	17
TBC1D10A	ENSG00000099992	ENST00000462073	retained_intron	0	16	0	901	0	0	0	0	0	0	0	0	0	295	0	0	0	148	0	412	0	0	0	0	16	0	0	0	0	0	0	62
TBC1D10A	ENSG00000099992	ENST00000466666	retained_intron	0	6	0	701	0	0	0	0	0	0	0	0	0	314	0	0	0	72	0	115	0	0	0	0	6	0	0	0	0	0	0	206
TBC1D10A	ENSG00000099992	ENST00000467596	retained_intron	0	20	0	835	0	0	0	0	0	0	0	0	0	295	0	0	0	178	0	309	0	0	0	0	20	0	0	0	0	0	0	73
TBC1D10A	ENSG00000099992	ENST00000490449	processed_transcript	0	11	0	321	0	0	0	0	0	0	0	0	0	134	0	0	0	68	0	90	0	0	0	0	11	0	0	0	0	0	0	40
TBC1D22A	ENSG00000054611	ENST00000337137	protein_coding	26	189	248	1097	0	30	2	0	39	0	1	1	0	0	0	11	0	1076	246	0	0	0	4	3	53	1	0	6	1	0	146	0
TBC1D22A	ENSG00000054611	ENST00000355704	protein_coding	19	157	201	1183	0	30	2	0	39	0	1	1	0	0	0	6	0	1151	199	0	0	0	3	2	39	1	0	6	1	0	123	0
TBC1D22A	ENSG00000054611	ENST00000380995	protein_coding	22	202	239	1114	0	30	14	0	97	0	1	1	0	0	0	8	0	1040	237	0	0	0	4	3	60	0	0	6	1	0	137	0
TBC1D22A	ENSG00000054611	ENST00000394449	nonsense_mediated_decay	7	52	0	1764	0	224	2	0	39	0	0	0	0	0	0	0	0	1093	0	465	0	0	4	3	50	0	0	0	0	0	0	0
TBC1D22A	ENSG00000054611	ENST00000406733	protein_coding	23	195	231	1039	0	30	15	0	107	0	1	1	0	0	0	8	0	924	229	0	0	0	4	3	55	1	0	6	1	0	133	26
TBC1D22A	ENSG00000054611	ENST00000407381	protein_coding	23	168	209	1160	0	30	2	0	39	0	1	1	0	0	0	9	0	1133	207	0	0	0	3	3	47	1	0	6	1	0	130	0
TBC1D22A	ENSG00000054611	ENST00000441162	nonsense_mediated_decay	9	47	0	1659	0	129	4	0	24	0	0	0	0	0	0	0	0	1034	0	433	0	0	4	5	43	0	0	0	0	0	0	91
TBC1D22A	ENSG00000054611	ENST00000441936	nonsense_mediated_decay	2	17	0	711	0	67	2	0	39	0	0	0	0	197	0	0	0	310	0	115	0	0	1	1	15	0	0	0	0	0	0	0
TBC1D22A	ENSG00000054611	ENST00000472791	processed_transcript	2	14	0	606	0	0	0	0	0	0	0	0	0	169	0	0	0	267	0	95	0	0	1	1	14	0	0	0	0	0	0	91
TBC1D22A	ENSG00000054611	ENST00000486163	processed_transcript	2	22	0	598	0	0	0	0	0	0	0	0	0	199	0	0	0	284	0	139	0	0	1	1	22	0	0	0	0	0	0	0
TBC1D22A	ENSG00000054611	ENST00000496139	processed_transcript	2	22	0	598	0	0	0	0	0	0	0	0	0	217	0	0	0	274	0	131	0	0	1	1	22	0	0	0	0	0	0	0
TBC1D22A-AS1	ENSG00000280080	ENST00000625149		0	0	0	254	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBC1D22A-AS1	ENSG00000280080	ENST00000640274		0	0	0	254	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBX1	ENSG00000184058	ENST00000329705	protein_coding	12	156	185	1041	0	27	2	0	26	2	2	2	4	72	0	8	0	950	175	0	0	0	4	0	41	0	0	1	0	1	119	0
TBX1	ENSG00000184058	ENST00000332710	protein_coding	8	204	294	710	0	192	2	0	26	6	3	7	8	28	0	4	0	498	270	0	0	0	3	0	43	0	0	1	0	0	166	0
TBX1	ENSG00000184058	ENST00000359500	protein_coding	9	147	169	1069	0	2	2	0	26	2	2	2	3	0	0	5	0	1074	160	0	0	0	3	0	41	0	0	1	0	0	111	0
TBX1	ENSG00000184058	ENST00000475303	retained_intron	0	6	0	1203	0	0	0	0	0	0	0	0	0	838	0	0	0	65	0	66	0	0	0	0	6	0	0	0	0	0	0	240
TBX1	ENSG00000184058	ENST00000484336	retained_intron	1	16	0	1062	0	0	0	0	0	0	0	0	0	447	0	0	0	108	0	126	0	0	1	0	16	0	0	0	0	0	0	398
TBX1	ENSG00000184058	ENST00000649276	protein_coding	4	195	297	718	0	192	1	0	16	6	3	7	8	28	0	2	0	373	273	0	0	0	1	0	32	0	0	1	0	0	168	135
TCF20	ENSG00000100207	ENST00000335626	protein_coding	2	401	822	323	0	54	4	0	24	13	8	15	10	0	0	0	0	250	776	0	0	0	1	0	7	1	0	0	0	1	392	0
TCF20	ENSG00000100207	ENST00000359486	protein_coding	2	419	844	287	0	69	4	0	24	13	8	15	10	0	0	0	0	207	798	0	0	0	1	0	17	1	0	0	0	0	399	0
TCF20	ENSG00000100207	ENST00000404876	protein_coding	2	74	106	1316	0	69	0	0	0	3	2	1	1	0	0	0	0	221	99	0	0	0	1	0	17	1	0	0	0	0	58	1039
TCF20	ENSG00000100207	ENST00000515426	protein_coding	1	39	91	1049	0	0	0	0	2	1	1	2	2	1027	0	0	0	22	85	0	0	0	0	0	4	1	0	0	0	0	36	0
TCN2	ENSG00000185339	ENST00000215838	protein_coding	36	160	252	789	0	39	7	0	34	0	0	2	0	0	0	19	0	535	250	0	0	0	3	1	51	1	0	13	1	1	116	221
TCN2	ENSG00000185339	ENST00000405742	protein_coding	36	160	249	792	0	39	7	0	34	0	0	2	0	0	0	19	0	539	247	0	0	0	3	1	55	1	0	13	1	1	115	221
TCN2	ENSG00000185339	ENST00000407817	protein_coding	33	159	237	808	0	39	7	0	34	0	0	1	0	0	0	15	0	556	236	0	0	0	3	2	54	1	0	13	1	1	114	221
TCN2	ENSG00000185339	ENST00000423350	retained_intron	1	7	0	898	0	0	0	0	0	0	0	0	0	496	0	0	0	64	0	127	0	0	1	0	7	0	0	0	0	0	0	219
TCN2	ENSG00000185339	ENST00000450638	protein_coding	34	159	237	811	0	39	8	0	56	0	0	1	0	0	0	18	0	535	236	0	0	0	3	1	51	0	0	13	1	1	111	221
TCN2	ENSG00000185339	ENST00000471659	retained_intron	0	5	0	717	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	129	0	0	0	0	5	0	0	0	0	0	0	530
TCN2	ENSG00000185339	ENST00000493542	retained_intron	0	8	0	916	0	0	0	0	0	0	0	0	0	102	0	0	0	129	0	155	0	0	0	0	8	0	0	0	0	0	0	538
TEF	ENSG00000167074	ENST00000266304	protein_coding	2	89	116	335	0	44	8	0	64	0	1	0	0	0	0	2	0	164	115	0	0	0	0	0	7	0	0	0	0	0	77	67
TEF	ENSG00000167074	ENST00000406644	protein_coding	5	68	84	670	0	44	3	0	26	0	0	0	0	0	0	3	0	605	84	0	0	0	0	0	7	2	0	0	0	0	60	0
TEF	ENSG00000167074	ENST00000413942	protein_coding	1	32	50	451	0	0	0	0	0	0	0	0	0	125	0	1	0	97	50	0	0	0	0	0	3	0	0	0	0	0	31	230
TEX33	ENSG00000185264	ENST00000381821	protein_coding	15	84	133	379	0	12	0	0	5	3	0	0	0	18	0	3	1	229	130	0	1	0	2	2	24	0	0	8	0	0	66	133
TEX33	ENSG00000185264	ENST00000402860	protein_coding	15	75	94	436	0	12	9	0	60	3	0	0	0	18	0	2	0	233	91	0	1	0	1	2	27	2	0	8	0	0	46	133
TEX33	ENSG00000185264	ENST00000405091	protein_coding	15	84	133	379	0	12	0	0	5	3	0	0	0	18	0	3	1	229	130	0	1	0	2	2	24	0	0	8	0	0	66	133
TEX33	ENSG00000185264	ENST00000442538	protein_coding	6	47	67	357	0	16	0	0	0	2	0	0	0	13	0	0	0	260	65	0	0	0	1	0	27	0	0	5	0	0	29	84
TFIP11	ENSG00000100109	ENST00000405938	protein_coding	49	208	325	870	0	5	0	0	2	3	0	3	1	401	0	22	0	490	319	0	0	0	1	6	33	2	0	18	0	0	186	0
TFIP11	ENSG00000100109	ENST00000407148	protein_coding	49	208	325	870	0	16	0	0	2	3	0	3	1	390	0	22	0	490	319	0	0	0	1	6	33	2	0	18	0	0	186	0
TFIP11	ENSG00000100109	ENST00000407431	protein_coding	49	208	325	870	0	16	0	0	2	3	0	3	1	390	0	22	0	490	319	0	0	0	1	6	33	2	0	18	0	0	186	0
TFIP11	ENSG00000100109	ENST00000407690	protein_coding	49	208	325	870	0	123	0	0	2	3	0	3	1	283	0	22	0	490	319	0	0	0	1	6	33	2	0	18	0	0	186	0
TFIP11	ENSG00000100109	ENST00000418876	protein_coding	7	32	44	294	0	0	0	0	2	0	0	0	1	224	0	3	0	73	43	0	0	0	0	0	10	2	0	2	0	0	26	0
TFIP11	ENSG00000100109	ENST00000420242	protein_coding	7	31	43	295	0	0	0	0	2	0	0	0	1	225	0	3	0	73	42	0	0	0	0	0	9	2	0	2	0	0	25	0
TFIP11	ENSG00000100109	ENST00000440258	protein_coding	4	7	25	221	0	0	0	0	2	0	0	0	1	198	0	1	0	23	24	0	0	0	0	0	3	2	0	1	0	0	4	0
TFIP11	ENSG00000100109	ENST00000450493	protein_coding	17	57	76	746	0	0	0	0	1	1	0	0	0	405	0	6	0	116	75	0	0	0	0	1	8	0	0	10	0	0	54	228
TFIP11	ENSG00000100109	ENST00000455080	protein_coding	9	38	52	292	0	0	0	0	2	0	0	0	1	222	0	4	0	73	51	0	0	0	0	0	10	2	0	3	0	0	32	0
TFIP11	ENSG00000100109	ENST00000464449	retained_intron	0	0	0	185	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TFIP11	ENSG00000100109	ENST00000472918	retained_intron	0	9	0	381	0	0	0	0	0	0	0	0	0	217	0	0	0	73	0	100	0	0	0	0	9	0	0	0	0	0	0	0
TFIP11	ENSG00000100109	ENST00000479489	retained_intron	0	9	0	381	0	0	0	0	0	0	0	0	0	204	0	0	0	73	0	113	0	0	0	0	9	0	0	0	0	0	0	0
TFIP11	ENSG00000100109	ENST00000481357	retained_intron	0	3	0	690	0	0	0	0	0	0	0	0	0	300	0	0	0	28	0	122	0	0	0	0	3	0	0	0	0	0	0	243
TFIP11	ENSG00000100109	ENST00000492137	retained_intron	2	0	0	1023	0	0	0	0	0	0	0	0	0	390	0	0	0	44	0	121	0	0	0	2	0	0	0	0	0	0	0	470
TFIP11	ENSG00000100109	ENST00000493698	retained_intron	1	2	0	646	0	0	0	0	0	0	0	0	0	311	0	0	0	68	0	90	0	0	0	1	2	0	0	0	0	0	0	180
TFIP11	ENSG00000100109	ENST00000496523	processed_transcript	0	7	0	889	0	0	0	0	0	0	0	0	0	443	0	0	0	99	0	98	0	0	0	0	7	0	0	0	0	0	0	256
TFIP11	ENSG00000100109	ENST00000619735	protein_coding	49	208	325	870	0	123	0	0	2	3	0	3	1	283	0	22	0	490	319	0	0	0	1	6	33	2	0	18	0	0	186	0
THAP7	ENSG00000184436	ENST00000215742	protein_coding	18	107	177	1047	0	34	6	0	34	0	0	0	0	784	0	11	0	213	177	0	0	0	1	1	24	1	0	4	0	0	85	0
THAP7	ENSG00000184436	ENST00000399133	protein_coding	19	102	177	854	0	34	0	0	0	0	0	0	0	593	0	11	0	247	177	0	0	0	2	1	26	1	0	4	0	0	85	0
THAP7	ENSG00000184436	ENST00000466670	retained_intron	3	20	0	1021	0	0	0	0	0	0	0	0	0	628	0	0	0	181	0	235	0	0	2	1	20	0	0	0	0	0	0	0
THAP7	ENSG00000184436	ENST00000471073	retained_intron	2	8	0	1142	0	0	0	0	0	0	0	0	0	593	0	0	0	65	0	420	0	0	1	1	8	0	0	0	0	0	0	74
THAP7	ENSG00000184436	ENST00000471723	retained_intron	1	2	0	856	0	0	0	0	0	0	0	0	0	684	0	0	0	34	0	141	0	0	1	0	2	0	0	0	0	0	0	0
THAP7	ENSG00000184436	ENST00000476667	retained_intron	2	18	0	1127	0	0	0	0	0	0	0	0	0	593	0	0	0	147	0	407	0	0	1	1	18	0	0	0	0	0	0	0
THAP7	ENSG00000184436	ENST00000488975	retained_intron	2	12	0	1030	0	0	0	0	0	0	0	0	0	640	0	0	0	146	0	151	0	0	1	1	12	0	0	0	0	0	0	107
THAP7	ENSG00000184436	ENST00000498406	retained_intron	2	15	0	1326	0	0	0	0	0	0	0	0	0	784	0	0	0	131	0	327	0	0	1	1	15	0	0	0	0	0	0	101
THAP7-AS1	ENSG00000230513	ENST00000429962		0	0	0	719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	688
THAP7-AS1	ENSG00000230513	ENST00000436079		0	0	0	746	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	680
THAP7-AS1	ENSG00000230513	ENST00000452284		0	0	0	725	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	659
THAP7-AS1	ENSG00000230513	ENST00000662660		0	0	0	645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	645
THOC5	ENSG00000100296	ENST00000358079	nonsense_mediated_decay	5	65	0	1653	0	348	0	0	2	0	0	0	0	0	0	0	0	925	0	428	0	0	0	5	65	0	0	0	0	0	0	20
THOC5	ENSG00000100296	ENST00000397871	protein_coding	11	193	224	1013	0	21	0	0	2	0	0	1	0	0	0	1	0	977	223	0	0	0	0	3	68	2	0	5	0	0	141	68
THOC5	ENSG00000100296	ENST00000397872	protein_coding	11	193	224	1013	0	21	0	0	2	0	0	1	0	0	0	1	0	977	223	0	0	0	0	3	68	2	0	5	0	0	141	68
THOC5	ENSG00000100296	ENST00000397873	protein_coding	11	194	224	1013	0	21	0	0	2	0	0	1	0	0	0	1	0	977	223	0	0	0	0	3	69	2	0	5	0	0	141	68
THOC5	ENSG00000100296	ENST00000414902	nonsense_mediated_decay	2	19	0	412	0	18	0	0	2	0	0	0	0	109	0	0	0	180	0	56	0	0	2	0	19	0	0	0	0	0	0	68
THOC5	ENSG00000100296	ENST00000418021	protein_coding	3	32	40	393	0	0	0	0	2	0	0	0	0	159	0	0	0	120	40	0	0	0	0	0	12	2	0	1	0	0	21	123
THOC5	ENSG00000100296	ENST00000428374	protein_coding	4	48	58	356	0	0	0	0	2	0	0	0	0	101	0	0	0	201	58	0	0	0	0	0	18	2	0	2	0	0	32	68
THOC5	ENSG00000100296	ENST00000440771	protein_coding	6	65	81	394	0	0	0	0	2	0	0	0	0	103	0	0	0	241	81	0	0	0	0	0	24	2	0	4	0	0	45	68
THOC5	ENSG00000100296	ENST00000442555	nonsense_mediated_decay	4	77	0	1640	0	223	0	0	2	0	0	0	0	0	0	0	0	953	0	420	0	0	0	4	77	0	0	0	0	0	0	123
THOC5	ENSG00000100296	ENST00000443089	protein_coding	4	69	85	725	0	0	0	0	0	0	0	0	0	77	0	0	0	502	85	0	0	0	0	1	32	0	0	3	0	0	45	171
THOC5	ENSG00000100296	ENST00000455450	protein_coding	1	43	58	296	0	0	0	0	0	0	0	0	0	79	0	0	0	153	58	0	0	0	0	0	13	0	0	1	0	0	31	76
THOC5	ENSG00000100296	ENST00000472164	retained_intron	0	3	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	93	0	0	0	0	3	0	0	0	0	0	0	57
THOC5	ENSG00000100296	ENST00000475187	retained_intron	0	21	0	634	0	0	0	0	0	0	0	0	0	257	0	0	0	221	0	153	0	0	0	0	21	0	0	0	0	0	0	24
THOC5	ENSG00000100296	ENST00000484924	retained_intron	4	26	0	889	0	0	0	0	0	0	0	0	0	130	0	0	0	539	0	158	0	0	0	4	26	0	0	0	0	0	0	92
THOC5	ENSG00000100296	ENST00000488052	retained_intron	0	1	0	579	0	0	0	0	0	0	0	0	0	342	0	0	0	40	0	106	0	0	0	0	1	0	0	0	0	0	0	92
THOC5	ENSG00000100296	ENST00000490103	protein_coding	11	193	224	1018	0	21	0	0	2	0	0	1	0	0	0	1	0	977	223	0	0	0	0	3	68	2	0	5	0	0	141	73
THOC5	ENSG00000100296	ENST00000492707	retained_intron	0	18	0	759	0	0	0	0	0	0	0	0	0	142	0	0	0	371	0	102	0	0	0	0	18	0	0	0	0	0	0	162
TIMP3	ENSG00000100234	ENST00000266085	protein_coding	5	61	54	247	0	21	3	0	21	0	1	0	0	53	0	2	0	160	54	0	0	0	0	0	10	1	0	2	0	0	50	0
TMEM121B	ENSG00000183307	ENST00000331437	protein_coding	7	209	330	51	0	28	3	0	23	4	5	1	1	0	0	5	1	0	319	0	0	0	0	0	0	1	0	1	0	0	205	0
TMEM121B	ENSG00000183307	ENST00000399875	protein_coding	3	76	126	397	0	28	6	0	19	1	1	0	0	0	0	1	0	351	124	0	1	0	1	0	2	0	0	1	0	0	69	0
TMEM184B	ENSG00000198792	ENST00000361684	protein_coding	8	159	144	1372	0	590	13	0	60	1	1	1	0	185	0	4	0	493	141	0	0	0	0	2	36	0	0	2	0	0	114	72
TMEM184B	ENSG00000198792	ENST00000361906	protein_coding	10	143	144	1372	0	597	1	0	9	1	1	1	0	179	0	4	0	616	141	0	0	0	0	4	32	0	0	2	0	0	114	0
TMEM184B	ENSG00000198792	ENST00000403210	processed_transcript	2	21	0	955	0	0	0	0	0	0	0	0	0	513	0	0	0	215	0	87	0	0	0	2	21	0	0	0	0	0	0	163
TMEM184B	ENSG00000198792	ENST00000411679	nonsense_mediated_decay	4	19	0	636	0	54	1	0	9	0	0	0	0	168	0	0	0	303	0	124	0	0	0	4	18	0	0	0	0	0	0	0
TMEM184B	ENSG00000198792	ENST00000436674	nonsense_mediated_decay	4	35	0	2462	0	826	1	0	9	0	0	0	0	183	0	0	0	586	0	896	0	0	0	4	34	0	0	0	0	0	0	0
TMEM184B	ENSG00000198792	ENST00000457534	nonsense_mediated_decay	2	8	0	628	0	33	1	0	9	0	0	0	0	109	0	0	0	386	0	100	0	0	0	2	7	0	0	0	0	0	0	0
TMEM184B	ENSG00000198792	ENST00000464059	processed_transcript	1	19	0	723	0	0	0	0	0	0	0	0	0	512	0	0	0	171	0	60	0	0	0	1	19	0	0	0	0	0	0	0
TMEM184B	ENSG00000198792	ENST00000466117	retained_intron	2	8	0	394	0	0	0	0	0	0	0	0	0	84	0	0	0	217	0	103	0	0	0	2	8	0	0	0	0	0	0	0
TMEM184B	ENSG00000198792	ENST00000474416	retained_intron	1	8	0	442	0	0	0	0	0	0	0	0	0	260	0	0	0	102	0	89	0	0	0	1	8	0	0	0	0	0	0	0
TMEM184B	ENSG00000198792	ENST00000488844	retained_intron	0	4	0	499	0	0	0	0	0	0	0	0	0	312	0	0	0	113	0	51	0	0	0	0	4	0	0	0	0	0	0	27
TMEM184B	ENSG00000198792	ENST00000504337	retained_intron	2	6	0	978	0	0	0	0	0	0	0	0	0	495	0	0	0	43	0	215	0	0	1	1	6	0	0	0	0	0	0	233
TMEM184B	ENSG00000198792	ENST00000633056	retained_intron	0	1	0	1138	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	723	0	0	0	0	1	0	0	0	0	0	0	233
TMEM184B	ENSG00000198792	ENST00000633438	protein_coding	9	122	113	1116	0	84	0	0	0	1	1	1	0	539	0	4	0	326	110	0	0	0	0	3	30	0	0	3	0	0	98	193
TMEM191A	ENSG00000226287	ENST00000414022	retained_intron	0	0	0	67	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM191A	ENSG00000226287	ENST00000419950	processed_transcript	0	0	0	96	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM191A	ENSG00000226287	ENST00000422715	retained_intron	0	0	0	66	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM191A	ENSG00000226287	ENST00000428752	retained_intron	0	0	0	96	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM191A	ENSG00000226287	ENST00000436618	retained_intron	0	0	0	77	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM191A	ENSG00000226287	ENST00000442222	processed_transcript	0	0	0	96	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM191A	ENSG00000226287	ENST00000445836	processed_transcript	0	0	0	96	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM191A	ENSG00000226287	ENST00000450925	processed_transcript	0	0	0	96	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM191A	ENSG00000226287	ENST00000452055	retained_intron	0	0	0	96	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM191A	ENSG00000226287	ENST00000454833	retained_intron	0	0	0	64	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM191A	ENSG00000226287	ENST00000637163	transcribed_unprocessed_pseudogene	0	0	0	96	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM191B	ENSG00000278558	ENST00000612978	protein_coding	20	60	99	203	0	11	1	0	7	1	0	1	0	0	0	8	0	205	97	0	0	0	2	2	24	0	0	7	1	0	43	0
TMEM191B	ENSG00000278558	ENST00000613577	protein_coding	10	18	22	331	0	0	0	0	0	1	0	0	0	68	0	2	0	114	21	0	0	0	2	2	10	0	0	4	0	0	12	159
TMEM191B	ENSG00000278558	ENST00000613597	protein_coding	11	31	39	300	0	0	0	0	0	1	0	1	0	11	0	4	0	75	37	0	0	0	1	2	16	0	0	3	1	0	19	229
TMEM191B	ENSG00000278558	ENST00000614395	retained_intron	3	10	0	368	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	263	0	0	2	1	10	0	0	0	0	0	0	0
TMEM191B	ENSG00000278558	ENST00000618859	retained_intron	0	8	0	373	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	132	0	0	0	0	8	0	0	0	0	0	0	196
TMEM191B	ENSG00000278558	ENST00000620199	retained_intron	3	8	0	369	0	0	0	0	0	0	0	0	0	55	0	0	0	118	0	60	0	0	2	1	8	0	0	0	0	0	0	147
TMEM191B	ENSG00000278558	ENST00000621725	retained_intron	1	3	0	377	0	0	0	0	0	0	0	0	0	60	0	0	0	72	0	89	0	0	1	0	3	0	0	0	0	0	0	160
TMEM191C	ENSG00000206140	ENST00000413877	retained_intron	2	12	0	501	0	0	0	0	0	0	0	0	0	214	0	0	0	119	0	128	0	0	1	1	12	0	0	0	0	0	0	54
TMEM191C	ENSG00000206140	ENST00000415764	retained_intron	3	15	0	497	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	381	0	0	2	1	15	0	0	0	0	0	0	3
TMEM191C	ENSG00000206140	ENST00000417708	retained_intron	6	28	0	480	0	0	0	0	0	0	0	0	0	0	0	0	0	227	0	171	0	0	3	3	28	0	0	0	0	0	0	116
TMEM191C	ENSG00000206140	ENST00000425458	retained_intron	2	12	0	501	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	201	0	0	0	2	12	0	0	0	0	0	0	231
TMEM191C	ENSG00000206140	ENST00000427147	retained_intron	3	15	0	497	0	0	0	0	0	0	0	0	0	1	0	0	0	119	0	232	0	0	1	2	15	0	0	0	0	0	0	163
TMEM191C	ENSG00000206140	ENST00000432134	protein_coding	22	68	94	331	0	77	0	0	13	3	0	0	0	0	0	8	0	266	92	0	0	0	3	4	36	1	0	5	1	0	43	7
TMEM191C	ENSG00000206140	ENST00000446867	retained_intron	2	11	0	502	0	0	0	0	0	0	0	0	0	55	0	0	0	112	0	116	0	0	1	1	11	0	0	0	0	0	0	232
TMEM191C	ENSG00000206140	ENST00000449424	retained_intron	5	37	0	473	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	272	0	0	2	3	37	0	0	0	0	0	0	14
TMEM191C	ENSG00000206140	ENST00000453397	nonsense_mediated_decay	7	41	0	610	0	143	0	0	1	0	0	0	0	0	0	0	0	258	0	234	0	0	3	4	41	0	0	0	0	0	0	22
TMEM191C	ENSG00000206140	ENST00000456153	retained_intron	5	26	0	484	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	316	0	0	2	3	26	0	0	0	0	0	0	14
TMEM191C	ENSG00000206140	ENST00000456303	nonsense_mediated_decay	7	31	0	637	0	140	0	0	20	0	0	0	0	0	0	0	0	275	0	240	0	0	3	4	31	0	0	0	0	0	0	0
